Company,Store_ID,Region,Location_Type,Customer_Age,Customer_Gender,Customer_Income,Family_Size,Product_Category,Units_Sold,Price_Per_Unit,Sales,Total_Cost,Profit,Profit_Margin (%),Date
Target,1113,North,Suburban,35,Male,46177,2,Clothing,17,363.656165033615,6182.154805571456,3991.4984993307157,2190.65630624074,35.43515772633978,2024-12-12
Walmart,1221,East,Rural,32,Female,24765,3,Electronics,5,159.19858801192308,795.9929400596154,601.5753010087852,194.4176390508302,24.42454314183608,2024-12-13
Target,1677,East,Urban,68,Male,40354,5,Toys,7,392.5471890574983,2747.8303234024884,1515.7432245689738,1232.0870988335146,44.838543644423005,2024-12-14
Target,1946,North,Urban,30,Female,43929,3,Clothing,18,224.1141498889144,4034.054698000459,2711.3953522687034,1322.6593457317558,32.78734287830435,2024-12-15
Target,1830,North,Rural,36,Male,48820,1,Groceries,7,245.20703745959767,1716.4492622171838,1046.8315314642596,669.6177307529242,39.01179868771425,2024-12-16
Walmart,1643,West,Urban,66,Male,49523,3,Groceries,17,390.06515634052573,6631.107657788937,5670.264202280163,960.8434555087742,14.489939013132474,2024-12-17
Target,1896,West,Suburban,23,Female,91088,2,Electronics,7,194.2698488755058,1359.8889421285405,702.0212955204238,657.8676466081167,48.3765715146122,2024-12-18
Target,1263,North,Rural,65,Female,86163,1,Groceries,4,224.3480359348427,897.3921437393708,776.6848217257093,120.7073220136615,13.45090023974162,2024-12-19
Target,1924,North,Rural,29,Female,97525,4,Groceries,8,191.21428204096296,1529.7142563277037,1274.5543318366274,255.15992449107625,16.68023445787999,2024-12-20
Target,1054,North,Urban,68,Female,33780,5,Clothing,13,186.83355506225357,2428.8362158092964,1503.5183210469565,925.3178947623398,38.09717134236739,2024-12-21
Walmart,1870,North,Rural,54,Female,26589,5,Toys,4,265.3435555662224,1061.3742222648896,865.7802130319878,195.59400923290173,18.428373812915808,2024-12-22
Target,1642,South,Urban,34,Female,54812,3,Furniture,6,405.3557250280696,2432.1343501684178,1246.4334040005779,1185.70094616784,48.7514575864501,2024-12-23
Walmart,1799,North,Urban,40,Female,113664,1,Groceries,5,184.0753144016701,920.3765720083505,816.1404463129758,104.23612569537477,11.325377988264247,2024-12-24
Walmart,1777,West,Urban,43,Male,65939,4,Groceries,12,264.50608666617967,3174.073039994156,2255.6168441056866,918.4561958884692,28.936202296408414,2024-12-25
Walmart,1457,East,Urban,46,Male,71493,1,Furniture,4,337.01002609408744,1348.0401043763497,837.5540466012267,510.4860577751231,37.868758957382184,2024-12-26
Walmart,1978,South,Urban,50,Male,113326,5,Groceries,9,138.37252592030924,1245.3527332827832,803.2939645802851,442.0587687024981,35.49667149621291,2024-12-27
Walmart,1877,North,Rural,44,Female,60953,1,Clothing,4,142.3737884266843,569.4951537067373,299.8745876437431,269.62056606299416,47.34378586158011,2024-12-28
Walmart,1161,East,Suburban,42,Female,85785,4,Clothing,19,467.03949787661014,8873.750459655592,7948.571511824029,925.1789478315632,10.426019438318432,2024-12-29
Target,1379,South,Suburban,27,Female,39309,3,Furniture,14,363.1496137988889,5084.094593184444,2621.9528829507562,2462.141710233688,48.4283221939723,2024-12-30
Walmart,1992,East,Rural,64,Male,74195,2,Groceries,5,290.7074047305379,1453.5370236526896,1107.5412120460585,345.99581160663115,23.80371507408565,2024-12-31
Walmart,1086,North,Rural,40,Female,45901,1,Groceries,18,325.62142693820294,5861.185684887653,3968.5758351072454,1892.6098497804078,32.29056289174167,2025-01-01
Walmart,1054,North,Suburban,38,Female,43576,2,Toys,10,19.50322433619209,195.0322433619209,171.5438251993025,23.488418162618416,12.043351272451401,2025-01-02
Target,1475,West,Suburban,38,Male,51508,5,Groceries,19,310.9609679530399,5908.258391107758,3535.50120750506,2372.757183602698,40.16001038772819,2025-01-03
Target,1799,North,Suburban,60,Female,94711,3,Clothing,12,257.20689224597993,3086.482706951759,2200.1520657485025,886.3306412032566,28.716527042479544,2025-01-04
Walmart,1177,North,Suburban,30,Male,45464,3,Electronics,18,275.14609149082065,4952.629646834772,3431.8874870020895,1520.7421598326823,30.705751656689884,2025-01-05
Target,1390,South,Suburban,54,Male,80281,1,Electronics,17,182.91479428125444,3109.5515027813253,2429.0155143308866,680.5359884504387,21.885342237995932,2025-01-06
Walmart,1348,West,Urban,50,Female,36260,3,Electronics,11,45.329579367906234,498.62537304696855,262.8773374347989,235.74803561216964,47.279590721903176,2025-01-07
Walmart,1007,South,Rural,41,Female,55440,1,Electronics,3,100.70292063796583,302.1087619138975,174.47253861443957,127.63622329945795,42.24843479906581,2025-01-08
Target,1832,East,Urban,61,Female,115082,1,Groceries,17,475.6186330402725,8085.516761684633,4736.70536057375,3348.811401110883,41.41740719628601,2025-01-09
Walmart,1312,North,Suburban,28,Male,76683,2,Groceries,1,207.30628332411231,207.30628332411231,164.86245746970363,42.443825854408686,20.473969806332416,2025-01-10
Target,1758,East,Suburban,34,Male,61430,3,Toys,15,236.00816213627778,3540.1224320441665,2037.8908726756363,1502.2315593685303,42.43445214693039,2025-01-11
Target,1834,South,Suburban,21,Male,21987,1,Groceries,9,31.091345977452303,279.8221137970707,204.10132794540883,75.72078585166187,27.06032944436093,2025-01-12
Walmart,1983,North,Urban,64,Female,45105,2,Electronics,15,23.59528362427039,353.92925436405585,207.43706114057724,146.4921932234786,41.39024717996184,2025-01-13
Walmart,1982,North,Urban,42,Female,98484,4,Furniture,3,360.00481628814504,1080.014448864435,912.2341826693353,167.78026619509978,15.535001996640862,2025-01-14
Target,1442,South,Suburban,47,Female,33026,2,Furniture,19,271.3568587399501,5155.780316059052,4520.970646163458,634.8096698955942,12.312581820414463,2025-01-15
Walmart,1766,South,Urban,26,Female,88309,2,Clothing,13,256.809462187052,3338.5230084316763,2361.6617948377816,976.8612135938947,29.26028100231038,2025-01-16
Walmart,1327,South,Urban,38,Male,65927,1,Clothing,12,125.346642559221,1504.159710710652,964.0513870964741,540.108323614178,35.90764463163287,2025-01-17
Walmart,1053,South,Suburban,37,Male,95414,5,Groceries,1,373.6516121568115,373.6516121568115,221.80823206765567,151.84338008915583,40.63768899930004,2025-01-18
Target,1760,South,Urban,36,Male,77535,5,Furniture,17,88.27710665870347,1500.710813197959,780.2381615099619,720.4726516879971,48.008759939078246,2025-01-19
Target,1238,North,Rural,36,Male,62946,5,Electronics,13,99.01769811220491,1287.2300754586638,781.8635870670755,505.3664883915883,39.25999695210018,2025-01-20
Walmart,1228,South,Rural,29,Female,76561,2,Electronics,1,233.05252481739635,233.05252481739635,177.51478254555212,55.53774227184422,23.83056880218728,2025-01-21
Target,1578,North,Rural,54,Female,30377,1,Electronics,10,146.70853174541074,1467.0853174541073,1046.6872847545178,420.3980326995895,28.655322747631562,2025-01-22
Target,1050,North,Rural,59,Female,73592,3,Groceries,15,127.49417571040745,1912.4126356561117,1678.3649054942132,234.04773016189847,12.238348868762898,2025-01-23
Target,1608,South,Suburban,34,Male,27347,2,Groceries,7,324.39263405389914,2270.748438377294,1495.31260917563,775.4358292016639,34.14890950033198,2025-01-24
Target,1603,South,Suburban,54,Male,53776,2,Toys,18,327.2310138831795,5890.158249897231,4579.86508099536,1310.2931689018715,22.245466306864216,2025-01-25
Target,1263,West,Suburban,65,Female,23783,1,Electronics,16,413.135949550965,6610.17519281544,4598.891231063856,2011.2839617515838,30.42709010099515,2025-01-26
Walmart,1417,North,Rural,56,Female,75798,4,Electronics,14,211.76574065162305,2964.720369122723,2090.2182437927045,874.5021253300183,29.496951363031528,2025-01-27
Walmart,1802,South,Rural,45,Male,24298,2,Groceries,18,41.17712005794437,741.1881610429987,449.98254124788946,291.2056197951092,39.2890274158353,2025-01-28
Walmart,1095,South,Urban,58,Female,90204,4,Groceries,7,140.46486053612153,983.2540237528508,670.559884652178,312.6941391006728,31.80196892632001,2025-01-29
Target,1087,South,Urban,52,Male,106207,4,Toys,17,490.1027042824244,8331.745972801215,5734.85738756695,2596.8885852342646,31.168600119491703,2025-01-30
Target,1077,West,Rural,64,Male,75161,5,Toys,18,300.1479947401875,5402.663905323376,4228.432771149549,1174.2311341738268,21.734299130042654,2025-01-31
Walmart,1287,West,Rural,65,Male,80652,1,Clothing,12,356.31985697650504,4275.838283718061,3746.7289497456345,529.1093339724262,12.374400032555451,2025-02-01
Target,1119,East,Rural,35,Female,54484,4,Furniture,8,8.642125664580195,69.13700531664156,43.67581742319722,25.46118789344434,36.82714890069982,2025-02-02
Walmart,1813,North,Rural,31,Female,118614,1,Electronics,2,261.51183743034784,523.0236748606957,270.34057509364146,252.68309976705422,48.31198125674806,2025-02-03
Walmart,1490,East,Urban,52,Male,40922,5,Electronics,7,23.576685478242545,165.0367983476978,115.2811825931267,49.75561575457111,30.148194979974402,2025-02-04
Walmart,1911,South,Rural,61,Female,54028,1,Toys,4,286.76895498526676,1147.075819941067,823.3532815710189,323.72253837004814,28.221546714033245,2025-02-05
Target,1451,West,Urban,58,Male,40316,2,Toys,18,460.7815705698573,8294.068270257432,4705.857107355873,3588.211162901559,43.26237795472339,2025-02-06
Target,1499,West,Rural,24,Male,96996,4,Clothing,6,484.36746959770187,2906.204817586211,2337.128769738428,569.0760478477828,19.581415748957323,2025-02-07
Walmart,1164,East,Rural,58,Male,36968,1,Furniture,9,272.57357431751745,2453.162168857657,2193.0574155629756,260.10475329468136,10.602835662340338,2025-02-08
Walmart,1181,West,Rural,30,Male,50266,3,Clothing,9,231.8113785998469,2086.302407398622,1832.420031279912,253.88237611871,12.169011319661562,2025-02-09
Walmart,1468,South,Urban,35,Female,115745,1,Furniture,14,472.7834616530045,6618.968463142063,3831.339693518475,2787.628769623588,42.11575844705391,2025-02-10
Walmart,1909,West,Urban,54,Male,44000,4,Electronics,8,338.4368668383641,2707.4949347069128,2301.7640825774333,405.73085212947944,14.985470403969561,2025-02-11
Target,1734,East,Suburban,30,Male,34011,5,Clothing,19,37.125143371512685,705.377724058741,551.4625091757466,153.9152148829944,21.820254543532617,2025-02-12
Target,1822,South,Rural,53,Female,22866,5,Toys,3,235.5341609454113,706.6024828362339,481.5768849431798,225.0255978930541,31.84613744772353,2025-02-13
Walmart,1943,East,Suburban,48,Male,25898,4,Clothing,18,123.92128413983043,2230.5831145169477,1597.6426594436573,632.9404550732904,28.375560227010826,2025-02-14
Walmart,1977,West,Suburban,19,Male,38395,2,Clothing,5,237.55313911709737,1187.7656955854868,997.5332249157798,190.23247066970703,16.015993000701666,2025-02-15
Target,1006,East,Urban,33,Female,59019,2,Electronics,14,230.45545814314906,3226.3764140040867,2232.8266249174526,993.5497890866341,30.79460241446507,2025-02-16
Target,1329,East,Urban,26,Female,24006,5,Toys,4,293.1616773932973,1172.6467095731891,761.379512134432,411.2671974387571,35.07170523579492,2025-02-17
Walmart,1774,North,Suburban,26,Female,54393,5,Toys,7,181.60139272287935,1271.2097490601554,886.4132832637234,384.796465796432,30.270100278960566,2025-02-18
Walmart,1672,West,Rural,55,Male,30956,4,Groceries,12,86.3138724806844,1035.7664697682128,757.8205279492823,277.94594181893046,26.834807838598028,2025-02-19
Walmart,1150,West,Urban,28,Female,70042,2,Groceries,2,254.34112012202834,508.6822402440567,292.8132979236526,215.86894232040407,42.43689384886604,2025-02-20
Target,1084,East,Rural,39,Female,116199,5,Groceries,11,415.95042775115223,4575.454705262675,3936.5523580143854,638.9023472482895,13.963690789320369,2025-02-21
Target,1146,North,Rural,50,Male,26078,2,Electronics,14,333.6860528934631,4671.604740508484,3595.6163487107915,1075.9883917976922,23.03252204681545,2025-02-22
Target,1623,West,Suburban,53,Male,49631,5,Clothing,16,172.49209363298183,2759.8734981277094,2079.03358992296,680.8399082047495,24.669243306500437,2025-02-23
Walmart,1380,South,Suburban,62,Male,115676,1,Toys,6,468.08389626563434,2808.503377593806,1516.025883711367,1292.477493882439,46.020150952774465,2025-02-24
Walmart,1914,East,Suburban,40,Male,82901,3,Toys,4,456.5427477683452,1826.1709910733807,1354.41546331803,471.7555277553506,25.83304247309633,2025-02-25
Target,1547,West,Suburban,62,Male,89497,1,Clothing,15,108.6274576951289,1629.4118654269334,893.5438280339863,735.8680373929471,45.16157351046031,2025-02-26
Target,1284,South,Urban,62,Female,114813,5,Toys,1,24.511704634579672,24.511704634579672,13.02745798521692,11.484246649362753,46.85209299218403,2025-02-27
Walmart,1699,West,Urban,51,Female,61574,3,Clothing,7,371.9478106336273,2603.634674435391,1850.987310058542,752.6473643768488,28.907564174304273,2025-02-28
Target,1081,South,Suburban,26,Female,51417,3,Electronics,12,414.66707936783087,4976.00495241397,3289.7076010774113,1686.2973513365591,33.888578638140196,2025-03-01
Target,1513,East,Urban,41,Male,108020,5,Electronics,10,484.09296014592087,4840.929601459209,3560.620427306587,1280.3091741526223,26.447589193751064,2025-03-02
Walmart,1896,West,Suburban,25,Male,103639,5,Electronics,5,445.4690150737138,2227.3450753685693,1193.1639603386834,1034.1811150298859,46.43111327771046,2025-03-03
Target,1814,West,Rural,24,Male,85006,2,Clothing,12,302.26471026217536,3627.176523146104,2438.888920546323,1188.2876025997812,32.76067748610967,2025-03-04
Walmart,1708,North,Rural,53,Female,114881,5,Clothing,18,267.3759079101285,4812.766342382312,2742.866218897118,2069.9001234851944,43.00853139819368,2025-03-05
Walmart,1915,East,Rural,35,Female,59454,4,Furniture,10,18.781320374980215,187.81320374980214,168.0627736985464,19.750430051255734,10.51599656303533,2025-03-06
Walmart,1522,South,Suburban,20,Male,21587,5,Toys,6,127.09494118816502,762.5696471289901,552.4512713577146,210.1183757712755,27.553991502593018,2025-03-07
Walmart,1745,West,Rural,45,Female,74710,4,Toys,12,232.5093021077986,2790.111625293583,2162.2660435933685,627.8455817002146,22.502525562365303,2025-03-08
Walmart,1385,West,Urban,23,Male,106567,5,Furniture,7,316.10943054136607,2212.7660137895623,1394.4128115989042,818.3532021906581,36.98326877269567,2025-03-09
Walmart,1706,South,Rural,61,Female,111748,2,Furniture,18,280.8396574926133,5055.113834867039,2719.123316954061,2335.9905179129782,46.21044340882622,2025-03-10
Walmart,1470,East,Rural,61,Female,95886,4,Electronics,2,372.6048148924368,745.2096297848736,663.4961606415426,81.71346914333105,10.965165488658542,2025-03-11
Target,1118,North,Rural,38,Female,38816,1,Furniture,10,143.48463078908523,1434.8463078908524,881.718241953409,553.1280659374434,38.54963858467268,2025-03-12
Walmart,1395,North,Urban,45,Male,105824,4,Clothing,15,284.6515407879742,4269.773111819613,2858.712473359085,1411.0606384605285,33.04767259305702,2025-03-13
Walmart,1531,West,Suburban,57,Female,49432,2,Groceries,12,48.6304104784421,583.5649257413052,443.47757935477927,140.0873463865259,24.005443131896985,2025-03-14
Target,1260,South,Urban,18,Female,68617,4,Clothing,17,209.76443417368745,3565.9953809526864,1818.2258702646177,1747.7695106880687,49.01210809255555,2025-03-15
Target,1804,West,Suburban,53,Male,92373,5,Furniture,4,376.3296123125275,1505.31844925011,1240.538431761465,264.78001748864494,17.589634779308515,2025-03-16
Target,1933,South,Suburban,38,Female,54217,5,Toys,7,348.23342244737677,2437.6339571316375,1742.0094652338178,695.6244918978198,28.53687239885519,2025-03-17
Walmart,1255,North,Rural,60,Male,40884,2,Clothing,9,495.3681549002286,4458.313394102058,2725.30846168236,1733.004932419698,38.87131251724711,2025-03-18
Target,1733,East,Suburban,52,Male,25454,3,Toys,19,142.55610736393922,2708.566039914845,1421.030738657725,1287.5353012571202,47.53568058830122,2025-03-19
Walmart,1904,South,Urban,30,Male,94960,5,Clothing,7,251.60370309111968,1761.2259216378377,995.0915294423834,766.1343921954543,43.50006338102234,2025-03-20
Walmart,1225,North,Urban,66,Male,63618,1,Toys,2,168.11755481812838,336.23510963625677,288.49427788202735,47.74083175422942,14.198645645862513,2025-03-21
Walmart,1052,West,Suburban,27,Male,103948,2,Clothing,6,223.09854145929148,1338.591248755749,1036.6180334158896,301.9732153398593,22.55903104256436,2025-03-22
Walmart,1939,South,Rural,61,Female,82671,4,Toys,18,429.19031428534714,7725.425657136248,4634.951697406584,3090.473959729665,40.003931134524414,2025-03-23
Target,1866,East,Rural,64,Male,67111,4,Groceries,6,343.6834922183009,2062.1009533098054,1085.1606366273018,976.9403166825036,47.37596940219883,2025-03-24
Target,1499,West,Urban,27,Male,59613,1,Electronics,13,441.80838971705293,5743.509066321688,4458.3766563741365,1285.1324099475514,22.37538750453454,2025-03-25
Walmart,1505,West,Rural,63,Male,105678,5,Clothing,19,105.73799862428379,2009.021973861392,1464.502866721604,544.519107139788,27.103690961289402,2025-03-26
Walmart,1853,North,Suburban,30,Male,79993,2,Groceries,2,437.3137533315118,874.6275066630236,578.835314560879,295.79219210214455,33.8192190216706,2025-03-27
Walmart,1363,South,Suburban,54,Female,28848,1,Electronics,12,34.58232571830029,414.98790861960345,267.85169624961287,147.13621236999057,35.45554203239744,2025-03-28
Target,1279,West,Urban,55,Male,98672,5,Clothing,15,444.85664381639043,6672.849657245856,3915.1324553507516,2757.7172018951046,41.32742896283567,2025-03-29
Walmart,1592,East,Suburban,41,Female,86125,2,Groceries,14,167.89152083306033,2350.4812916628443,1804.8041383027362,545.6771533601082,23.215549738499288,2025-03-30
Walmart,1713,South,Urban,19,Male,106444,4,Groceries,6,160.7208785399629,964.3252712397775,856.5785192943304,107.74675194544716,11.173278888245184,2025-03-31
Target,1157,East,Suburban,39,Female,81602,2,Groceries,18,258.48384546583867,4652.709218385096,2653.375386838869,1999.3338315462274,42.97139016652697,2025-04-01
Target,1631,West,Urban,34,Male,92045,3,Furniture,5,470.6416429229997,2353.2082146149987,1738.6600014289493,614.5482131860495,26.115335199379874,2025-04-02
Walmart,1058,East,Rural,53,Male,62222,2,Toys,18,28.651775517295658,515.7319593113218,345.37229561984276,170.35966369147906,33.03259777016095,2025-04-03
Target,1726,North,Suburban,31,Female,69223,3,Electronics,3,179.3543326600189,538.0629979800567,365.1701681043539,172.89282987570283,32.1324511302134,2025-04-04
Target,1127,East,Suburban,27,Male,85333,2,Toys,3,429.0031343982512,1287.0094031947535,774.3406773257241,512.6687258690295,39.83410879488743,2025-04-05
Walmart,1735,South,Urban,52,Female,72732,3,Toys,10,201.04696633055605,2010.4696633055605,1668.7982859138558,341.6713773917047,16.994604973543233,2025-04-06
Target,1720,East,Urban,42,Male,69420,4,Toys,19,103.58266431054817,1968.0706219004153,1366.0422304040967,602.0283914963186,30.589775834110355,2025-04-07
Walmart,1881,East,Suburban,20,Female,95504,5,Groceries,3,215.27311975904883,645.8193592771465,463.2864873562271,182.53287192091943,28.263765912069445,2025-04-08
Target,1114,North,Urban,64,Male,22462,3,Toys,12,195.84848823837632,2350.1818588605156,1461.5883568486765,888.5935020118391,37.80956348810696,2025-04-09
Walmart,1208,East,Suburban,55,Male,29460,3,Furniture,16,458.1310197260182,7330.096315616292,4198.11758354141,3131.978732074882,42.72766137332201,2025-04-10
Walmart,1525,East,Rural,34,Female,119319,4,Clothing,17,382.15751599283305,6496.677771878162,3471.5917297033566,3025.0860421748057,46.563584471887175,2025-04-11
Walmart,1520,West,Urban,29,Male,29275,3,Groceries,7,255.03220009328314,1785.225400652982,1402.5581521151496,382.6672485378324,21.435234363003357,2025-04-12
Target,1551,West,Suburban,69,Male,114213,1,Electronics,13,494.2434305271777,6425.16459685331,3716.9173221825554,2708.247274670755,42.15062873248577,2025-04-13
Walmart,1961,South,Rural,41,Male,33269,4,Clothing,2,235.31237798158205,470.6247559631641,365.2189960461008,105.40575991706328,22.396985832448095,2025-04-14
Target,1236,West,Rural,46,Male,85942,1,Clothing,4,33.827726256036236,135.31090502414494,88.78432859796152,46.526576426183425,34.384942158121845,2025-04-15
Walmart,1280,West,Suburban,60,Male,92920,4,Clothing,10,134.82578929841753,1348.2578929841752,898.3576093473765,449.9002836367987,33.36900796041394,2025-04-16
Walmart,1358,West,Urban,42,Male,42553,3,Toys,7,220.85488770855974,1545.9842139599182,1063.1285079818256,482.8557059780926,31.232900156289134,2025-04-17
Target,1200,West,Suburban,53,Female,44366,1,Toys,17,82.66679895232946,1405.3355821896007,909.3693312329966,495.9662509566041,35.29165967489827,2025-04-18
Walmart,1757,North,Rural,43,Female,64036,3,Groceries,6,474.0447375304013,2844.2684251824076,1536.6103022539182,1307.6581229284893,45.975200911096394,2025-04-19
Walmart,1277,West,Suburban,55,Female,37369,4,Toys,19,384.59020441979766,7307.213883976156,4558.6252863774625,2748.588597598693,37.614727599886166,2025-04-20
Target,1234,North,Urban,18,Male,31795,3,Toys,5,137.80216421174745,689.0108210587373,527.4334732600194,161.57734779871794,23.450625572242455,2025-04-21
Walmart,1493,North,Rural,37,Female,90021,1,Toys,10,297.44824409136834,2974.4824409136836,2279.386825098195,695.0956158154886,23.368623941245165,2025-04-22
Walmart,1003,West,Suburban,45,Male,88154,1,Groceries,9,362.11733276923815,3259.0559949231433,2002.6564152228625,1256.3995797002808,38.55102771040023,2025-04-23
Walmart,1665,East,Urban,33,Male,50143,3,Groceries,13,470.933069808865,6122.129907515246,4187.788173987678,1934.3417335275672,31.59589493769249,2025-04-24
Walmart,1441,North,Rural,64,Male,49425,2,Furniture,19,441.4094978418283,8386.780458994737,4842.3500021922555,3544.430456802482,42.262110879522496,2025-04-25
Target,1028,East,Urban,34,Male,108209,4,Furniture,6,260.0201519384158,1560.1209116304947,911.3428092624201,648.7781023680745,41.58511673880657,2025-04-26
Target,1108,East,Rural,57,Female,95139,4,Furniture,4,388.4530467975437,1553.8121871901749,791.2304323332619,762.581754856913,49.0781164637357,2025-04-27
Walmart,1609,West,Suburban,45,Male,25368,3,Furniture,3,283.2616531446546,849.7849594339638,729.7091719313418,120.075787502622,14.130138003690218,2025-04-28
Target,1726,South,Urban,29,Female,24621,2,Clothing,3,278.58842557254235,835.7652767176271,488.3231640558445,347.44211266178263,41.571733397003754,2025-04-29
Walmart,1804,West,Rural,44,Male,78829,1,Clothing,4,61.79726937740499,247.18907750961995,146.09209441165467,101.09698309796528,40.89864492254147,2025-04-30
Target,1074,South,Urban,59,Female,80294,5,Furniture,5,67.43814071799527,337.19070358997635,206.30695331433913,130.88375027563723,38.815942694194725,2025-05-01
Walmart,1837,South,Urban,64,Female,34719,5,Furniture,8,267.1191394361164,2136.9531154889314,1177.3825880436593,959.5705274452721,44.90367713218284,2025-05-02
Walmart,1145,West,Suburban,47,Female,49227,3,Electronics,16,138.08646476460828,2209.3834362337325,1669.6424483168353,539.7409879168972,24.429484672745485,2025-05-03
Walmart,1127,West,Urban,58,Female,27566,2,Clothing,3,15.413266717931972,46.23980015379591,24.509738132057016,21.730062021738895,46.99428187289653,2025-05-04
Walmart,1852,South,Rural,51,Female,32306,2,Electronics,12,362.8054059306051,4353.6648711672615,2410.541391232608,1943.1234799346535,44.63190294694599,2025-05-05
Walmart,1041,West,Rural,54,Female,73822,4,Electronics,8,21.080865361631655,168.64692289305324,127.81795662813336,40.828966264919885,24.209730936396276,2025-05-06
Walmart,1355,South,Rural,23,Male,44042,1,Toys,13,299.662036346507,3895.6064725045912,2477.0768808932694,1418.5295916113218,36.413575180742285,2025-05-07
Target,1040,East,Rural,24,Female,35086,2,Groceries,4,271.90092809302064,1087.6037123720826,851.7885299804257,235.8151823916569,21.682086931952437,2025-05-08
Walmart,1933,West,Suburban,49,Male,37387,5,Clothing,14,484.5632718360132,6783.885805704185,4904.5452280985155,1879.3405776056698,27.70301021319431,2025-05-09
Target,1033,East,Urban,49,Female,47042,1,Furniture,14,244.68550397708262,3425.5970556791567,2063.6086784919953,1361.9883771871614,39.75915307753948,2025-05-10
Walmart,1016,North,Suburban,42,Male,109424,1,Furniture,13,36.48271100700969,474.27524309112596,360.60625531709314,113.66898777403281,23.966881980426873,2025-05-11
Target,1676,East,Urban,50,Female,71618,3,Groceries,6,278.08554406419853,1668.5132643851912,911.8583033396174,756.6549610455738,45.34905278828477,2025-05-12
Target,1152,East,Urban,24,Female,112050,2,Clothing,17,421.3426044549702,7162.824275734494,5118.297463339919,2044.5268123945752,28.543584676798794,2025-05-13
Target,1997,South,Urban,69,Male,38323,3,Furniture,4,498.4403957193128,1993.7615828772512,1345.5084305851772,648.253152292074,32.51407579819862,2025-05-14
Walmart,1377,East,Suburban,29,Female,38019,2,Furniture,8,218.01987097609089,1744.158967808727,1058.9651285884008,685.1938392203263,39.285056687302365,2025-05-15
Walmart,1587,West,Urban,33,Female,95426,4,Toys,17,163.54787753588755,2780.3139181100883,2061.886359784318,718.4275583257704,25.839800090420002,2025-05-16
Target,1598,South,Suburban,33,Female,60863,3,Electronics,3,453.79338199123947,1361.3801459737183,1155.1765742396665,206.20357173405182,15.146656306388696,2025-05-17
Walmart,1628,North,Rural,60,Male,30283,3,Furniture,17,99.66485389268007,1694.3025161755613,1524.1299565790505,170.17255959651084,10.04381200947693,2025-05-18
Target,1873,West,Rural,53,Female,38279,5,Clothing,9,309.63731294129866,2786.735816471688,2070.837618465964,715.8981980057238,25.689489250263026,2025-05-19
Walmart,1341,North,Urban,30,Male,66999,3,Groceries,2,205.8286399695691,411.6572799391382,272.46868773026387,139.18859220887435,33.81176502683319,2025-05-20
Target,1980,East,Suburban,24,Female,82780,2,Toys,13,25.335770652999866,329.36501848899826,194.35264553512428,135.01237295387398,40.99171599135194,2025-05-21
Target,1026,West,Rural,53,Female,42908,5,Clothing,2,176.90779478132038,353.81558956264075,213.29363655875272,140.52195300388803,39.71615642419553,2025-05-22
Walmart,1824,West,Suburban,64,Male,81584,3,Toys,11,136.28811863882393,1499.1693050270633,1037.0983270673516,462.0709779597116,30.821800874009377,2025-05-23
Target,1286,North,Suburban,68,Female,70225,3,Electronics,15,344.615121202026,5169.22681803039,3344.0301062651142,1825.1967117652757,35.30889194877162,2025-05-24
Walmart,1645,West,Urban,26,Female,57952,4,Furniture,11,474.65129635749946,5221.164259932494,4519.052420260899,702.1118396715947,13.44741909500224,2025-05-25
Target,1730,West,Rural,49,Male,57663,3,Clothing,3,137.68335775242568,413.05007325727706,267.37482458684406,145.675248670433,35.26818129377163,2025-05-26
Target,1167,West,Urban,28,Female,81381,1,Groceries,3,406.6756398800825,1220.0269196402473,792.2584414967146,427.7684781435328,35.06221635418258,2025-05-27
Walmart,1609,East,Urban,25,Male,67929,5,Electronics,12,32.40310938451272,388.8373126141526,254.0716679509191,134.7656446632335,34.65861950264091,2025-05-28
Walmart,1267,North,Rural,50,Male,29343,1,Electronics,5,271.3698999697075,1356.8494998485376,1132.4918355244827,224.3576643240549,16.535191585293692,2025-05-29
Walmart,1748,West,Rural,40,Male,96173,5,Toys,7,39.92228153639782,279.45597075478474,212.4746581606513,66.98131259413344,23.96846716612392,2025-05-30
Target,1820,South,Suburban,42,Female,59791,4,Electronics,7,467.34633060966644,3271.424314267665,2439.39492113345,832.0293931342148,25.433245987244284,2025-05-31
Walmart,1454,South,Rural,25,Male,49134,3,Clothing,13,384.34388387590815,4996.470490386806,3166.0495455572527,1830.4209448295533,36.63427910464552,2025-06-01
Target,1905,South,Suburban,62,Male,67101,3,Toys,9,330.6852060462732,2976.166854416459,2461.771147679223,514.3957067372362,17.283832926702438,2025-06-02
Target,1684,South,Suburban,39,Female,89443,3,Electronics,13,412.82870890420884,5366.773215754715,2765.7426653080392,2601.030550446676,48.465445545771956,2025-06-03
Walmart,1400,East,Suburban,21,Male,119111,5,Groceries,12,325.52229880723075,3906.267585686769,3313.7605000482117,592.5070856385573,15.16811310647546,2025-06-04
Walmart,1921,West,Rural,57,Female,77530,3,Clothing,13,484.6274766012741,6300.157195816563,4442.240586244661,1857.916609571902,29.490004008242803,2025-06-05
Target,1980,North,Urban,20,Female,66799,1,Groceries,10,358.4091841930619,3584.091841930619,2362.992088093674,1221.0997538369452,34.06999060546349,2025-06-06
Target,1475,West,Suburban,46,Female,24827,3,Groceries,1,462.7060117432122,462.7060117432122,323.36992172364546,139.3360900195667,30.113308771292562,2025-06-07
